model,method_name,method,seed,timestamp,filename,baseline_perplexity,baseline_latency,baseline_model_size_mb,baseline_total_params,baseline_nonzero_params,baseline_sparsity,baseline_weight_min,baseline_weight_max,baseline_weight_mean,baseline_weight_std,baseline_unique_weights,compressed_perplexity,compressed_latency,compressed_model_size_mb,compressed_total_params,compressed_nonzero_params,compressed_sparsity,compressed_weight_min,compressed_weight_max,compressed_weight_mean,compressed_weight_std,compressed_unique_weights,comparison_cosine_similarity,comparison_mse,diff_size,diff_perplexity,diff_latency,diff_total_params,diff_sparsity,diff_unique_weights
albert-base-v2,weight_sharing → quantization,"algorithm=kmeans, layers=[], n_clusters=64 → type=16",5,2025-06-01 03:06:44,albert-base-v2_5_20250601_030644.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,8990.457725735163,0.05350675582885742,15.03533935546875,3907584,3907584,0.3018837546288842,-17.931102752685547,34.35635757446289,-0.004457194985356685,0.09552479660055523,4944,0.8804872035980225,0.406595915555954,27.77978515625,10509.963587052604,0.0004933381080627422,7274496,-0.299210358132103,6410
albert-base-v2,pruning,"amount=0.7, permanent=true, type=random_unstructured",5,2025-05-28 21:50:39,albert-base-v2_5_20250528_215039.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,2857043.1512893215,0.05347712993621826,42.81512451171875,11182080,3401932,0.6959874100847645,-17.931102752685547,34.35635757446289,-0.00023757732801873998,0.05785910914437256,10532,0.054049354046583176,3.034298896789551,0.0,-2837542.729976534,0.0005229640007019046,0,-0.6933140135879833,822
albert-base-v2,pruning → weight_sharing,"amount=0.2, permanent=true, type=l1_unstructured → algorithm=kmeans, layers=[], n_clusters=32",50,2025-06-01 04:03:30,albert-base-v2_50_20250601_040330.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,124644.50701327807,0.054601740837097165,42.81512451171875,11182080,11182080,0.2798925212718316,-17.931102752685547,34.35635757446289,-0.0015661366328218315,0.06882454276751,9043,0.8228631019592285,0.603733479976654,0.0,-105144.08570049031,-0.0006016469001769997,0,-0.2772191247750504,2311
albert-base-v2,quantization → weight_sharing,"type=8 → algorithm=kmeans, layers=[], n_clusters=64",50,2025-06-01 03:18:22,albert-base-v2_50_20250601_031822.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,667797.1383539302,0.03387815952301025,15.03533935546875,3907584,3907584,0.007615419294832481,-17.931102752685547,34.35635757446289,-0.004459597621107095,0.0955295023080776,5622,0.6787821054458618,1.0661677122116089,27.77978515625,-648296.7170411424,0.020121934413909914,7274496,-0.004942022798051251,5732
albert-base-v2,quantization → weight_sharing,"type=16 → algorithm=kmeans, layers=[], n_clusters=64",5,2025-06-01 03:22:52,albert-base-v2_5_20250601_032252.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,19531.992892448736,0.051410493850708006,15.03533935546875,3907584,3907584,0.007615419294832481,-17.931102752685547,34.35635757446289,-0.004459597621107095,0.0955295023080776,5622,0.9999996423721313,1.3632512718686485e-06,27.77978515625,-31.57157966096929,0.00258960008621216,7274496,-0.004942022798051251,5732
albert-base-v2,weight_sharing → quantization,"algorithm=kmeans, layers=[], n_clusters=32 → type=8",505,2025-06-01 03:00:13,albert-base-v2_505_20250601_030013.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,1035807.5571120849,0.0361257815361023,15.03533935546875,3907584,3907584,0.3018837546288842,-17.931102752685547,34.35635757446289,-0.004464622166466474,0.09551480706592942,4944,0.6608772277832031,1.0845755338668823,27.77978515625,-1016307.1357992971,0.01787431240081787,7274496,-0.299210358132103,6410
albert-base-v2,pruning → weight_sharing,"amount=0.3, permanent=true, type=l1_unstructured → algorithm=kmeans, layers=[], n_clusters=32",50,2025-06-01 04:12:42,albert-base-v2_50_20250601_041242.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,10647.66789779088,0.05424988031387329,42.81512451171875,11182080,11182080,0.2798925212718316,-17.931102752685547,34.35635757446289,-0.0015515851829668555,0.06870995442364501,9043,0.366779625415802,2.2151377201080322,0.0,8852.753414996887,-0.00024978637695312333,0,-0.2772191247750504,2311
albert-base-v2,low_rank_factorization,"ff_ratio=0.95, min_ff_rank=128",50,2025-05-28 20:56:02,albert-base-v2_50_20250528_205602.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,19500.421312787767,0.05226581573486328,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,1.0,0.0,0.0,0.0,0.001734278202056884,0,0.0,0
albert-base-v2,weight_sharing,"algorithm=uniform, layers=[], n_clusters=16",505,2025-05-28 20:50:52,albert-base-v2_505_20250528_205052.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,4429824.290436696,0.051812849044799804,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.053579022976786794,0.10176803602211296,9096,-0.005135219544172287,3.4461700916290283,0.0,-4410323.869123909,0.0021872448921203616,0,0.0,2258
albert-base-v2,weight_sharing → pruning,"algorithm=kmeans, layers=[], n_clusters=32 → amount=0.1, permanent=true, type=l1_unstructured",5,2025-06-01 03:26:22,albert-base-v2_5_20250601_032622.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,13569.97376511392,0.053301277160644533,42.81512451171875,11182080,10070632,0.2798925212718316,-17.931102752685547,34.35635757446289,-0.0015190418019183738,0.06883985799989317,9043,0.6464489698410034,1.1420122385025024,0.0,5930.447547673846,0.000698816776275632,0,-0.2772191247750504,2311
albert-base-v2,pruning,"amount=0.7, permanent=true, type=random_unstructured",505,2025-05-28 21:51:17,albert-base-v2_505_20250528_215117.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,1672731.1878305548,0.05281734704971314,42.81512451171875,11182080,3401932,0.6959874100847645,-17.931102752685547,34.35635757446289,-0.0002443518079393787,0.05786064752919529,10542,0.04960368573665619,2.880006790161133,0.0,-1653230.766517767,0.0011827468872070285,0,-0.6933140135879833,812
albert-base-v2,quantization → pruning,"type=8 → amount=0.1, permanent=true, type=l1_unstructured",50,2025-06-01 02:50:11,albert-base-v2_50_20250601_025011.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,667797.1383539302,0.03400660991668701,15.03533935546875,3907584,3907584,0.007615419294832481,-17.931102752685547,34.35635757446289,-0.004459597621107095,0.0955295023080776,5622,0.6787821054458618,1.0661677122116089,27.77978515625,-648296.7170411424,0.019993484020233154,7274496,-0.004942022798051251,5732
albert-base-v2,pruning,"amount=0.3, permanent=true, type=l1_unstructured",5,2025-05-28 21:44:09,albert-base-v2_5_20250528_214409.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,18755.702491474683,0.054144091606140136,42.81512451171875,11182080,7847732,0.299807871905098,-17.931102752685547,34.35635757446289,-0.0015438572951745452,0.06876182854945122,11354,0.5152105093002319,1.7234467267990112,0.0,744.718821313083,-0.00014399766921997098,0,-0.2971344754083168,0
albert-base-v2,weight_sharing → quantization,"algorithm=kmeans, layers=[], n_clusters=32 → type=8",50,2025-06-01 02:59:53,albert-base-v2_50_20250601_025953.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,966978.6826051716,0.03415425300598145,15.03533935546875,3907584,3907584,0.3018837546288842,-17.931102752685547,34.35635757446289,-0.004464377265777299,0.09551473338774023,4944,0.6609576940536499,1.0973464250564575,27.77978515625,-947478.2612923838,0.01984584093093872,7274496,-0.299210358132103,6410
albert-base-v2,quantization → weight_sharing,"type=8 → algorithm=kmeans, layers=[], n_clusters=32",50,2025-06-01 03:16:54,albert-base-v2_50_20250601_031654.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,667797.1383539302,0.0340226411819458,15.03533935546875,3907584,3907584,0.007615419294832481,-17.931102752685547,34.35635757446289,-0.004459597621107095,0.0955295023080776,5622,0.6787821054458618,1.0661677122116089,27.77978515625,-648296.7170411424,0.019977452754974367,7274496,-0.004942022798051251,5732
albert-base-v2,pruning → weight_sharing,"amount=0.1, permanent=true, type=l1_unstructured → algorithm=kmeans, layers=[], n_clusters=128",50,2025-06-01 04:00:39,albert-base-v2_50_20250601_040039.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,8669.854847425475,0.05335656404495239,42.81512451171875,11182080,11182080,0.2798925212718316,-17.931102752685547,34.35635757446289,-0.0015729980743328048,0.06890961090457154,9043,0.9034472703933716,0.32625332474708557,0.0,10830.566465362292,0.0006435298919677743,0,-0.2772191247750504,2311
albert-base-v2,quantization → pruning,"type=8 → amount=0.2, permanent=true, type=l1_unstructured",50,2025-06-01 02:51:39,albert-base-v2_50_20250601_025139.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,667797.1383539302,0.034257855415344235,15.03533935546875,3907584,3907584,0.007615419294832481,-17.931102752685547,34.35635757446289,-0.004459597621107095,0.0955295023080776,5622,0.6787821054458618,1.0661677122116089,27.77978515625,-648296.7170411424,0.01974223852157593,7274496,-0.004942022798051251,5732
albert-base-v2,pruning → quantization,"amount=0.1, permanent=true, type=l1_unstructured → type=8",50,2025-06-01 02:40:47,albert-base-v2_50_20250601_024047.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,698345.7664005856,0.035543022155761717,15.03533935546875,3907584,3523584,0.10509278626868825,-17.931102752685547,34.35635757446289,-0.0044556471466281325,0.09552630178647228,5622,0.6772567629814148,1.0777925252914429,27.77978515625,-678845.3450877978,0.01845707178115845,7274496,-0.10241938977190701,5732
albert-base-v2,weight_sharing,"algorithm=kmeans, layers=[], n_clusters=16",50,2025-05-28 20:42:04,albert-base-v2_50_20250528_204204.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,148706.96082968428,0.05232264280319214,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.001545791129167754,0.06869684588351992,9053,0.29899898171424866,2.018411874771118,0.0,-129206.5395168965,0.0016774511337280251,0,0.0,2301
albert-base-v2,low_rank_factorization,"ff_ratio=0.99, min_ff_rank=128",50,2025-05-28 20:58:08,albert-base-v2_50_20250528_205808.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,19500.421312787767,0.05311692953109741,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,1.0,0.0,0.0,0.0,0.0008831644058227561,0,0.0,0
albert-base-v2,weight_sharing,"algorithm=uniform, layers=[], n_clusters=16",5,2025-05-28 20:50:12,albert-base-v2_5_20250528_205012.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,4429824.290436696,0.05142993688583374,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.053579022976786794,0.10176803602211296,9096,-0.005135219544172287,3.4461700916290283,0.0,-4410323.869123909,0.0025701570510864233,0,0.0,2258
albert-base-v2,pruning → weight_sharing,"amount=0.2, permanent=true, type=l1_unstructured → algorithm=kmeans, layers=[], n_clusters=32",5,2025-06-01 04:03:06,albert-base-v2_5_20250601_040306.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,124716.71367137766,0.05425264835357666,42.81512451171875,11182080,11182080,0.2798925212718316,-17.931102752685547,34.35635757446289,-0.001566138707110112,0.06882455152030607,9043,0.8227894306182861,0.6040157079696655,0.0,-105216.29235858988,-0.0002525544166564961,0,-0.2772191247750504,2311
albert-base-v2,pruning → weight_sharing,"amount=0.3, permanent=true, type=l1_unstructured → algorithm=kmeans, layers=[], n_clusters=128",5,2025-06-01 04:18:05,albert-base-v2_5_20250601_041805.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,19401.790776551006,0.0535036039352417,42.81512451171875,11182080,11182080,0.2798925212718316,-17.931102752685547,34.35635757446289,-0.001545123812061932,0.06875892327492501,9043,0.5150580406188965,1.7344814538955688,0.0,98.63053623676024,0.0004964900016784651,0,-0.2772191247750504,2311
albert-base-v2,quantization → pruning,"type=16 → amount=0.3, permanent=true, type=l1_unstructured",50,2025-06-01 02:57:59,albert-base-v2_50_20250601_025759.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,19531.992892448736,0.054039320945739745,15.03533935546875,3907584,3907584,0.007615419294832481,-17.931102752685547,34.35635757446289,-0.004459597621107095,0.0955295023080776,5622,0.9999996423721313,1.3632512718686485e-06,27.77978515625,-31.57157966096929,-3.92270088195798e-05,7274496,-0.004942022798051251,5732
albert-base-v2,pruning → quantization,"amount=0.1, permanent=true, type=l1_unstructured → type=16",5,2025-06-01 02:42:11,albert-base-v2_5_20250601_024211.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,11711.745846833253,0.05396795034408569,15.03533935546875,3907584,3523584,0.10509278626868825,-17.931102752685547,34.35635757446289,-0.0044556471466281325,0.09552630178647228,5622,0.9489057064056396,0.17568238079547882,27.77978515625,7788.675465954513,3.214359283447432e-05,7274496,-0.10241938977190701,5732
albert-base-v2,weight_sharing,"algorithm=kmeans, layers=[], n_clusters=16",5,2025-05-28 20:41:40,albert-base-v2_5_20250528_204140.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,149472.4882814356,0.05226151466369629,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015457829462253354,0.06869685092125698,9053,0.29868844151496887,2.019562005996704,0.0,-129972.06696864782,0.001738579273223878,0,0.0,2301
albert-base-v2,quantization → weight_sharing,"type=16 → algorithm=kmeans, layers=[], n_clusters=32",505,2025-06-01 03:21:37,albert-base-v2_505_20250601_032137.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,19531.992892448736,0.05406031131744385,15.03533935546875,3907584,3907584,0.007615419294832481,-17.931102752685547,34.35635757446289,-0.004459597621107095,0.0955295023080776,5622,0.9999996423721313,1.3632512718686485e-06,27.77978515625,-31.57157966096929,-6.0217380523683306e-05,7274496,-0.004942022798051251,5732
albert-base-v2,pruning → weight_sharing,"amount=0.2, permanent=true, type=l1_unstructured → algorithm=kmeans, layers=[], n_clusters=128",505,2025-06-01 04:10:49,albert-base-v2_505_20250601_041049.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,54135.88257733776,0.05531743764877319,42.81512451171875,11182080,11182080,0.2798925212718316,-17.931102752685547,34.35635757446289,-0.0015651050752917965,0.06887026792787257,9043,0.8879975080490112,0.3777618408203125,0.0,-34635.461264549995,-0.0013173437118530265,0,-0.2772191247750504,2311
albert-base-v2,weight_sharing → pruning,"algorithm=kmeans, layers=[], n_clusters=32 → amount=0.2, permanent=true, type=l1_unstructured",505,2025-06-01 03:29:26,albert-base-v2_505_20250601_032926.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,20363.482433002864,0.05459012985229492,42.81512451171875,11182080,8959180,0.2798925212718316,-17.931102752685547,34.35635757446289,-0.0014963985918025296,0.06880059008391283,9043,0.6317317485809326,1.2274178266525269,0.0,-863.0611202150976,-0.0005900359153747578,0,-0.2772191247750504,2311
albert-base-v2,quantization → weight_sharing,"type=8 → algorithm=kmeans, layers=[], n_clusters=64",5,2025-06-01 03:18:14,albert-base-v2_5_20250601_031814.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,667797.1383539302,0.03515044689178467,15.03533935546875,3907584,3907584,0.007615419294832481,-17.931102752685547,34.35635757446289,-0.004459597621107095,0.0955295023080776,5622,0.6787821054458618,1.0661677122116089,27.77978515625,-648296.7170411424,0.018849647045135497,7274496,-0.004942022798051251,5732
albert-base-v2,pruning → weight_sharing,"amount=0.3, permanent=true, type=l1_unstructured → algorithm=kmeans, layers=[], n_clusters=64",505,2025-06-01 04:16:02,albert-base-v2_505_20250601_041602.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,10123.040323749934,0.05286125183105469,42.81512451171875,11182080,11182080,0.2798925212718316,-17.931102752685547,34.35635757446289,-0.001542938199378651,0.06875029202465711,9043,0.4186560809612274,2.1127867698669434,0.0,9377.380989037832,0.0011388421058654771,0,-0.2772191247750504,2311
albert-base-v2,weight_sharing,"algorithm=uniform, layers=[], n_clusters=64",505,2025-05-28 20:53:07,albert-base-v2_505_20250528_205307.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,802062.5860190536,0.05265225410461426,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.016253776467418785,0.07072787623423273,9214,0.0684724673628807,2.835289716720581,0.0,-782562.1647062658,0.0013478398323059082,0,0.0,2140
albert-base-v2,pruning,"amount=0.3, permanent=true, type=l1_unstructured",50,2025-05-28 21:44:29,albert-base-v2_50_20250528_214429.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,18755.702491474683,0.053061237335205076,42.81512451171875,11182080,7847732,0.299807871905098,-17.931102752685547,34.35635757446289,-0.0015438572951745452,0.06876182854945122,11354,0.5152105093002319,1.7234467267990112,0.0,744.718821313083,0.0009388566017150893,0,-0.2971344754083168,0
albert-base-v2,pruning,"amount=0.7, permanent=true, type=l1_unstructured",5,2025-05-28 21:46:19,albert-base-v2_5_20250528_214619.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,2720659.1531870808,0.05360174417495728,42.81512451171875,11182080,3401932,0.6959874100847645,-17.931102752685547,34.35635757446289,-0.0011806690892663036,0.0662784519682961,11354,0.07813076674938202,2.6422319412231445,0.0,-2701158.731874293,0.00039834976196288785,0,-0.6933140135879833,0
albert-base-v2,quantization,type=16,5,2025-05-28 20:40:25,albert-base-v2_5_20250528_204025.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,19531.992892448736,0.05221874475479126,15.03533935546875,3907584,3907584,0.007615419294832481,-17.931102752685547,34.35635757446289,-0.004459597621107095,0.0955295023080776,5622,0.9999996423721313,1.3632512718686485e-06,27.77978515625,-31.57157966096929,0.0017813491821289038,7274496,-0.004942022798051251,5732
albert-base-v2,pruning → quantization,"amount=0.3, permanent=true, type=l1_unstructured → type=8",50,2025-06-01 02:47:03,albert-base-v2_50_20250601_024703.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,733843.9994385821,0.033224749565124514,15.03533935546875,3907584,2755584,0.30004752021639974,-17.931102752685547,34.35635757446289,-0.0043651839978935585,0.09544005874740832,5622,0.6717712879180908,1.036975383758545,27.77978515625,-714343.5781257943,0.02077534437179565,7274496,-0.2973741237196185,5732
albert-base-v2,quantization → weight_sharing,"type=16 → algorithm=kmeans, layers=[], n_clusters=64",505,2025-06-01 03:23:16,albert-base-v2_505_20250601_032316.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,19531.992892448736,0.05232838869094849,15.03533935546875,3907584,3907584,0.007615419294832481,-17.931102752685547,34.35635757446289,-0.004459597621107095,0.0955295023080776,5622,0.9999996423721313,1.3632512718686485e-06,27.77978515625,-31.57157966096929,0.001671705245971676,7274496,-0.004942022798051251,5732
albert-base-v2,pruning,"amount=0.5, permanent=true, type=random_unstructured",505,2025-05-28 21:50:14,albert-base-v2_505_20250528_215014.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,1117749.9836797467,0.05193208456039429,42.81512451171875,11182080,5624832,0.4978976409949312,-17.931102752685547,34.35635757446289,-0.0006292259196013112,0.06121872744972028,10825,0.04428844153881073,2.579913854598999,0.0,-1098249.562366959,0.0020680093765258756,0,-0.49522424449815,529
albert-base-v2,weight_sharing,"algorithm=kmeans, layers=[], n_clusters=64",50,2025-05-28 20:45:40,albert-base-v2_50_20250528_204540.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,9002.239705849892,0.052266247272491455,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015731268382841858,0.0689000566125021,9093,0.880622923374176,0.40611520409584045,0.0,10498.181606937875,0.0017338466644287107,0,0.0,2261
albert-base-v2,weight_sharing → quantization,"algorithm=kmeans, layers=[], n_clusters=32 → type=16",50,2025-06-01 03:02:02,albert-base-v2_50_20250601_030202.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,12353.904519439908,0.05156973123550415,15.03533935546875,3907584,3907584,0.3018837546288842,-17.931102752685547,34.35635757446289,-0.004464366820643092,0.09551472987531721,4944,0.6642462015151978,1.0623615980148315,27.77978515625,7146.516793347859,0.002430362701416014,7274496,-0.299210358132103,6410
albert-base-v2,weight_sharing → pruning,"algorithm=kmeans, layers=[], n_clusters=64 → amount=0.2, permanent=true, type=l1_unstructured",50,2025-06-01 03:36:54,albert-base-v2_50_20250601_033654.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,20392.46476366258,0.053406550884246826,42.81512451171875,11182080,8959180,0.2798925212718316,-17.931102752685547,34.35635757446289,-0.0015865380353372917,0.06885439289520927,9043,0.8189947605133057,0.6125147938728333,0.0,-892.0434508748149,0.0005935430526733398,0,-0.2772191247750504,2311
albert-base-v2,quantization → weight_sharing,"type=16 → algorithm=kmeans, layers=[], n_clusters=128",50,2025-06-01 03:24:42,albert-base-v2_50_20250601_032442.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,19531.992892448736,0.05333992481231689,15.03533935546875,3907584,3907584,0.007615419294832481,-17.931102752685547,34.35635757446289,-0.004459597621107095,0.0955295023080776,5622,0.9999996423721313,1.3632512718686485e-06,27.77978515625,-31.57157966096929,0.0006601691246032743,7274496,-0.004942022798051251,5732
albert-base-v2,pruning → quantization,"amount=0.1, permanent=true, type=l1_unstructured → type=8",505,2025-06-01 02:40:56,albert-base-v2_505_20250601_024056.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,698345.7664005856,0.03611635446548462,15.03533935546875,3907584,3523584,0.10509278626868825,-17.931102752685547,34.35635757446289,-0.0044556471466281325,0.09552630178647228,5622,0.6772567629814148,1.0777925252914429,27.77978515625,-678845.3450877978,0.017883739471435546,7274496,-0.10241938977190701,5732
albert-base-v2,pruning → quantization,"amount=0.2, permanent=true, type=l1_unstructured → type=16",505,2025-06-01 02:45:43,albert-base-v2_505_20250601_024543.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,59445.93855057483,0.05202836513519287,15.03533935546875,3907584,3139584,0.202570153242544,-17.931102752685547,34.35635757446289,-0.004428856358272711,0.0955036086326848,5622,0.8709953427314758,0.43538105487823486,27.77978515625,-39945.51723778706,0.0019717288017272946,7274496,-0.19989675674576277,5732
albert-base-v2,weight_sharing → pruning,"algorithm=kmeans, layers=[], n_clusters=32 → amount=0.1, permanent=true, type=l1_unstructured",505,2025-06-01 03:27:10,albert-base-v2_505_20250601_032710.json,19500.421312787767,0.054000093936920165,42.81512451171875,11182080,11182080,0.0026733964967812305,-17.931102752685547,34.35635757446289,-0.0015747360935086435,0.06891879422665367,11354,13546.341843444947,0.0538193941116333,42.81512451171875,11182080,10070632,0.2798925212718316,-17.931102752685547,34.35635757446289,-0.001519044725589745,0.06883985916166072,9043,0.6454325318336487,1.1470824480056763,0.0,5954.07946934282,0.00018069982528686607,0,-0.2772191247750504,2311
